,NAME,PROPNAME,STORY,X,Y,POINT 2X,POINT 2Y,Label,Z Base,Level,ret,Section
280,701,CC_800x450_N50,L6,17.687,-14.74,40.9,17.687,C138,44.35,L6,0,CC_800x450_N50
281,707,CC_800x450_N50,L6,27.423000000000002,-14.74,40.9,27.423000000000002,C139,44.35,L6,0,CC_800x450_N50
282,836,CC_750DIA_N65,L32,-17.902,10.4,130.6,-17.902,C127,134.05,L32,0,CC_750DIA_N65
283,874,CC_750DIA_N65,L32,18.85,10.4,130.6,18.85,C97,134.05,L32,0,CC_750DIA_N65
284,877,CC_1000x500_N80,L32,-10.09,-6.2,130.6,-10.09,C123,134.05,L32,0,CC_1000x500_N80
285,878,CC_1200x400_N80,L32,-22.909966666666666,-9.35,130.6,-22.909966666666666,C118,134.05,L32,0,CC_1200x400_N80
286,879,CC_1200x400_N80,L32,-22.909966666666666,-0.7,130.6,-22.909966666666666,C103,134.05,L32,0,CC_1200x400_N80
287,880,CC_800x450_N50,L32,-18.296,-14.739,130.6,-18.296,C134,134.05,L32,0,CC_800x450_N50
288,881,CC_800x450_N50,L32,-24.085,-14.753,130.6,-24.085,C135,134.05,L32,0,CC_800x450_N50
289,883,CC_800x450_N50,L32,-10.083,-14.758000000000001,130.6,-10.083,C136,134.05,L32,0,CC_800x450_N50
290,884,CC_800x450_N50,L32,9.153,-14.74,130.6,9.153,C137,134.05,L32,0,CC_800x450_N50
291,885,CC_800x450_N50,L32,17.687,-14.74,130.6,17.687,C138,134.05,L32,0,CC_800x450_N50
292,886,CC_800x450_N50,L32,27.423000000000002,-14.74,130.6,27.423000000000002,C139,134.05,L32,0,CC_800x450_N50
293,1119,CC_750DIA_N65,L30,-17.902,10.4,123.7,-17.902,C127,127.15,L30,0,CC_750DIA_N65
294,1120,CC_750DIA_N65,L30,18.85,10.4,123.7,18.85,C97,127.15,L30,0,CC_750DIA_N65
295,1122,CC_1000x500_N80,L30,-10.09,-6.2,123.7,-10.09,C123,127.15,L30,0,CC_1000x500_N80
296,1123,CC_1200x400_N80,L30,-22.909966666666666,-9.35,123.7,-22.909966666666666,C118,127.15,L30,0,CC_1200x400_N80
297,1124,CC_1200x400_N80,L30,-22.909966666666666,-0.7,123.7,-22.909966666666666,C103,127.15,L30,0,CC_1200x400_N80
298,1125,CC_800x450_N50,L30,-18.296,-14.739,123.7,-18.296,C134,127.15,L30,0,CC_800x450_N50
299,1126,CC_800x450_N50,L30,-24.085,-14.753,123.7,-24.085,C135,127.15,L30,0,CC_800x450_N50
300,1127,CC_800x450_N50,L30,-10.083,-14.758000000000001,123.7,-10.083,C136,127.15,L30,0,CC_800x450_N50
301,1128,CC_800x450_N50,L30,9.153,-14.74,123.7,9.153,C137,127.15,L30,0,CC_800x450_N50
302,1129,CC_800x450_N50,L30,17.687,-14.74,123.7,17.687,C138,127.15,L30,0,CC_800x450_N50
303,1131,CC_800x450_N50,L30,27.423000000000002,-14.74,123.7,27.423000000000002,C139,127.15,L30,0,CC_800x450_N50
304,1785,CC_750DIA_N65,L28,-17.902,10.4,116.8,-17.902,C127,120.25,L28,0,CC_750DIA_N65
305,1786,CC_750DIA_N65,L28,18.85,10.4,116.8,18.85,C97,120.25,L28,0,CC_750DIA_N65
306,1788,CC_1000x500_N80,L28,-10.09,-6.2,116.8,-10.09,C123,120.25,L28,0,CC_1000x500_N80
307,1800,CC_1200x400_N80,L28,-22.909966666666666,-9.35,116.8,-22.909966666666666,C118,120.25,L28,0,CC_1200x400_N80
308,1801,CC_1200x400_N80,L28,-22.909966666666666,-0.7,116.8,-22.909966666666666,C103,120.25,L28,0,CC_1200x400_N80
309,1802,CC_800x450_N50,L28,-18.296,-14.739,116.8,-18.296,C134,120.25,L28,0,CC_800x450_N50
310,1803,CC_800x450_N50,L28,-24.085,-14.753,116.8,-24.085,C135,120.25,L28,0,CC_800x450_N50
311,1804,CC_800x450_N50,L28,-10.083,-14.758000000000001,116.8,-10.083,C136,120.25,L28,0,CC_800x450_N50
312,1805,CC_800x450_N50,L28,9.153,-14.74,116.8,9.153,C137,120.25,L28,0,CC_800x450_N50
313,1806,CC_800x450_N50,L28,17.687,-14.74,116.8,17.687,C138,120.25,L28,0,CC_800x450_N50
314,1807,CC_800x450_N50,L28,27.423000000000002,-14.74,116.8,27.423000000000002,C139,120.25,L28,0,CC_800x450_N50
315,2049,CC_750DIA_N65,L26,-17.902,10.4,109.9,-17.902,C127,113.35000000000001,L26,0,CC_750DIA_N65
316,2050,CC_750DIA_N65,L26,18.85,10.4,109.9,18.85,C97,113.35000000000001,L26,0,CC_750DIA_N65
317,2052,CC_1000x500_N80,L26,-10.09,-6.2,109.9,-10.09,C123,113.35000000000001,L26,0,CC_1000x500_N80
318,2053,CC_1200x400_N80,L26,-22.909966666666666,-9.35,109.9,-22.909966666666666,C118,113.35000000000001,L26,0,CC_1200x400_N80
319,2054,CC_1200x400_N80,L26,-22.909966666666666,-0.7,109.9,-22.909966666666666,C103,113.35000000000001,L26,0,CC_1200x400_N80
320,2055,CC_800x450_N50,L26,-18.296,-14.739,109.9,-18.296,C134,113.35000000000001,L26,0,CC_800x450_N50
321,2056,CC_800x450_N50,L26,-24.085,-14.753,109.9,-24.085,C135,113.35000000000001,L26,0,CC_800x450_N50
322,2057,CC_800x450_N50,L26,-10.083,-14.758000000000001,109.9,-10.083,C136,113.35000000000001,L26,0,CC_800x450_N50
323,2058,CC_800x450_N50,L26,9.153,-14.74,109.9,9.153,C137,113.35000000000001,L26,0,CC_800x450_N50
324,2059,CC_800x450_N50,L26,17.687,-14.74,109.9,17.687,C138,113.35000000000001,L26,0,CC_800x450_N50
325,2060,CC_800x450_N50,L26,27.423000000000002,-14.74,109.9,27.423000000000002,C139,113.35000000000001,L26,0,CC_800x450_N50
326,2293,CC_750DIA_N65,L24,-17.902,10.4,103.0,-17.902,C127,106.45,L24,0,CC_750DIA_N65
327,2294,CC_750DIA_N65,L24,18.85,10.4,103.0,18.85,C97,106.45,L24,0,CC_750DIA_N65
328,2296,CC_1000x500_N80,L24,-10.09,-6.2,103.0,-10.09,C123,106.45,L24,0,CC_1000x500_N80
329,2297,CC_1200x400_N80,L24,-22.909966666666666,-9.35,103.0,-22.909966666666666,C118,106.45,L24,0,CC_1200x400_N80
330,2298,CC_1200x400_N80,L24,-22.909966666666666,-0.7,103.0,-22.909966666666666,C103,106.45,L24,0,CC_1200x400_N80
331,2299,CC_800x450_N50,L24,-18.296,-14.739,103.0,-18.296,C134,106.45,L24,0,CC_800x450_N50
332,2300,CC_800x450_N50,L24,-24.085,-14.753,103.0,-24.085,C135,106.45,L24,0,CC_800x450_N50
333,2301,CC_800x450_N50,L24,-10.083,-14.758000000000001,103.0,-10.083,C136,106.45,L24,0,CC_800x450_N50
334,2302,CC_800x450_N50,L24,9.153,-14.74,103.0,9.153,C137,106.45,L24,0,CC_800x450_N50
335,2303,CC_800x450_N50,L24,17.687,-14.74,103.0,17.687,C138,106.45,L24,0,CC_800x450_N50
336,2304,CC_800x450_N50,L24,27.423000000000002,-14.74,103.0,27.423000000000002,C139,106.45,L24,0,CC_800x450_N50
337,2537,CC_750DIA_N65,L22,-17.902,10.4,96.10000000000001,-17.902,C127,99.55,L22,0,CC_750DIA_N65
338,2538,CC_750DIA_N65,L22,18.85,10.4,96.10000000000001,18.85,C97,99.55,L22,0,CC_750DIA_N65
339,2540,CC_1000x500_N80,L22,-10.09,-6.2,96.10000000000001,-10.09,C123,99.55,L22,0,CC_1000x500_N80
340,2541,CC_1200x400_N80,L22,-22.909966666666666,-9.35,96.10000000000001,-22.909966666666666,C118,99.55,L22,0,CC_1200x400_N80
341,2542,CC_1200x400_N80,L22,-22.909966666666666,-0.7,96.10000000000001,-22.909966666666666,C103,99.55,L22,0,CC_1200x400_N80
342,2543,CC_800x450_N50,L22,-18.296,-14.739,96.10000000000001,-18.296,C134,99.55,L22,0,CC_800x450_N50
343,2544,CC_800x450_N50,L22,-24.085,-14.753,96.10000000000001,-24.085,C135,99.55,L22,0,CC_800x450_N50
344,2545,CC_800x450_N50,L22,-10.083,-14.758000000000001,96.10000000000001,-10.083,C136,99.55,L22,0,CC_800x450_N50
345,2546,CC_800x450_N50,L22,9.153,-14.74,96.10000000000001,9.153,C137,99.55,L22,0,CC_800x450_N50
346,2547,CC_800x450_N50,L22,17.687,-14.74,96.10000000000001,17.687,C138,99.55,L22,0,CC_800x450_N50
347,2548,CC_800x450_N50,L22,27.423000000000002,-14.74,96.10000000000001,27.423000000000002,C139,99.55,L22,0,CC_800x450_N50
348,2781,CC_750DIA_N65,L20,-17.902,10.4,89.2,-17.902,C127,92.65,L20,0,CC_750DIA_N65
349,2782,CC_750DIA_N65,L20,18.85,10.4,89.2,18.85,C97,92.65,L20,0,CC_750DIA_N65
350,2784,CC_1000x500_N80,L20,-10.09,-6.2,89.2,-10.09,C123,92.65,L20,0,CC_1000x500_N80
351,2785,CC_1200x400_N80,L20,-22.909966666666666,-9.35,89.2,-22.909966666666666,C118,92.65,L20,0,CC_1200x400_N80
352,2786,CC_1200x400_N80,L20,-22.909966666666666,-0.7,89.2,-22.909966666666666,C103,92.65,L20,0,CC_1200x400_N80
353,2787,CC_800x450_N50,L20,-18.296,-14.739,89.2,-18.296,C134,92.65,L20,0,CC_800x450_N50
354,2788,CC_800x450_N50,L20,-24.085,-14.753,89.2,-24.085,C135,92.65,L20,0,CC_800x450_N50
355,2789,CC_800x450_N50,L20,-10.083,-14.758000000000001,89.2,-10.083,C136,92.65,L20,0,CC_800x450_N50
356,2790,CC_800x450_N50,L20,9.153,-14.74,89.2,9.153,C137,92.65,L20,0,CC_800x450_N50
357,2791,CC_800x450_N50,L20,17.687,-14.74,89.2,17.687,C138,92.65,L20,0,CC_800x450_N50
358,2792,CC_800x450_N50,L20,27.423000000000002,-14.74,89.2,27.423000000000002,C139,92.65,L20,0,CC_800x450_N50
359,3027,CC_750DIA_N65,L18,-17.902,10.4,82.3,-17.902,C127,85.75,L18,0,CC_750DIA_N65
360,3028,CC_750DIA_N65,L18,18.85,10.4,82.3,18.85,C97,85.75,L18,0,CC_750DIA_N65
361,3030,CC_1000x500_N80,L18,-10.09,-6.2,82.3,-10.09,C123,85.75,L18,0,CC_1000x500_N80
362,3031,CC_1200x400_N80,L18,-22.909966666666666,-9.35,82.3,-22.909966666666666,C118,85.75,L18,0,CC_1200x400_N80
363,3032,CC_1200x400_N80,L18,-22.909966666666666,-0.7,82.3,-22.909966666666666,C103,85.75,L18,0,CC_1200x400_N80
364,3033,CC_800x450_N50,L18,-18.296,-14.739,82.3,-18.296,C134,85.75,L18,0,CC_800x450_N50
365,3034,CC_800x450_N50,L18,-24.085,-14.753,82.3,-24.085,C135,85.75,L18,0,CC_800x450_N50
366,3035,CC_800x450_N50,L18,-10.083,-14.758000000000001,82.3,-10.083,C136,85.75,L18,0,CC_800x450_N50
367,3036,CC_800x450_N50,L18,9.153,-14.74,82.3,9.153,C137,85.75,L18,0,CC_800x450_N50
368,3037,CC_800x450_N50,L18,17.687,-14.74,82.3,17.687,C138,85.75,L18,0,CC_800x450_N50
369,3038,CC_800x450_N50,L18,27.423000000000002,-14.74,82.3,27.423000000000002,C139,85.75,L18,0,CC_800x450_N50
370,3271,CC_750DIA_N65,L16,-17.902,10.4,75.4,-17.902,C127,78.85000000000001,L16,0,CC_750DIA_N65
371,3272,CC_750DIA_N65,L16,18.85,10.4,75.4,18.85,C97,78.85000000000001,L16,0,CC_750DIA_N65
372,3274,CC_1000x500_N80,L16,-10.09,-6.2,75.4,-10.09,C123,78.85000000000001,L16,0,CC_1000x500_N80
373,3275,CC_1200x400_N80,L16,-22.909966666666666,-9.35,75.4,-22.909966666666666,C118,78.85000000000001,L16,0,CC_1200x400_N80
374,3276,CC_1200x400_N80,L16,-22.909966666666666,-0.7,75.4,-22.909966666666666,C103,78.85000000000001,L16,0,CC_1200x400_N80
375,3277,CC_800x450_N50,L16,-18.296,-14.739,75.4,-18.296,C134,78.85000000000001,L16,0,CC_800x450_N50
376,3278,CC_800x450_N50,L16,-24.085,-14.753,75.4,-24.085,C135,78.85000000000001,L16,0,CC_800x450_N50
377,3279,CC_800x450_N50,L16,-10.083,-14.758000000000001,75.4,-10.083,C136,78.85000000000001,L16,0,CC_800x450_N50
378,3280,CC_800x450_N50,L16,9.153,-14.74,75.4,9.153,C137,78.85000000000001,L16,0,CC_800x450_N50
379,3281,CC_800x450_N50,L16,17.687,-14.74,75.4,17.687,C138,78.85000000000001,L16,0,CC_800x450_N50
380,3282,CC_800x450_N50,L16,27.423000000000002,-14.74,75.4,27.423000000000002,C139,78.85000000000001,L16,0,CC_800x450_N50
381,3515,CC_750DIA_N65,L14,-17.902,10.4,68.5,-17.902,C127,71.95,L14,0,CC_750DIA_N65
382,3516,CC_750DIA_N65,L14,18.85,10.4,68.5,18.85,C97,71.95,L14,0,CC_750DIA_N65
383,3518,CC_1000x500_N80,L14,-10.09,-6.2,68.5,-10.09,C123,71.95,L14,0,CC_1000x500_N80
384,3519,CC_1200x400_N80,L14,-22.909966666666666,-9.35,68.5,-22.909966666666666,C118,71.95,L14,0,CC_1200x400_N80
385,3520,CC_1200x400_N80,L14,-22.909966666666666,-0.7,68.5,-22.909966666666666,C103,71.95,L14,0,CC_1200x400_N80
386,3521,CC_800x450_N50,L14,-18.296,-14.739,68.5,-18.296,C134,71.95,L14,0,CC_800x450_N50
387,3522,CC_800x450_N50,L14,-24.085,-14.753,68.5,-24.085,C135,71.95,L14,0,CC_800x450_N50
388,3523,CC_800x450_N50,L14,-10.083,-14.758000000000001,68.5,-10.083,C136,71.95,L14,0,CC_800x450_N50
389,3524,CC_800x450_N50,L14,9.153,-14.74,68.5,9.153,C137,71.95,L14,0,CC_800x450_N50
390,3525,CC_800x450_N50,L14,17.687,-14.74,68.5,17.687,C138,71.95,L14,0,CC_800x450_N50
391,3526,CC_800x450_N50,L14,27.423000000000002,-14.74,68.5,27.423000000000002,C139,71.95,L14,0,CC_800x450_N50
392,3759,CC_750DIA_N65,L12,-17.902,10.4,61.6,-17.902,C127,65.05,L12,0,CC_750DIA_N65
393,3760,CC_750DIA_N65,L12,18.85,10.4,61.6,18.85,C97,65.05,L12,0,CC_750DIA_N65
394,3762,CC_1000x500_N80,L12,-10.09,-6.2,61.6,-10.09,C123,65.05,L12,0,CC_1000x500_N80
395,3763,CC_1200x400_N80,L12,-22.909966666666666,-9.35,61.6,-22.909966666666666,C118,65.05,L12,0,CC_1200x400_N80
396,3764,CC_1200x400_N80,L12,-22.909966666666666,-0.7,61.6,-22.909966666666666,C103,65.05,L12,0,CC_1200x400_N80
397,3765,CC_800x450_N50,L12,-18.296,-14.739,61.6,-18.296,C134,65.05,L12,0,CC_800x450_N50
398,3766,CC_800x450_N50,L12,-24.085,-14.753,61.6,-24.085,C135,65.05,L12,0,CC_800x450_N50
399,3767,CC_800x450_N50,L12,-10.083,-14.758000000000001,61.6,-10.083,C136,65.05,L12,0,CC_800x450_N50
400,3768,CC_800x450_N50,L12,9.153,-14.74,61.6,9.153,C137,65.05,L12,0,CC_800x450_N50
401,3769,CC_800x450_N50,L12,17.687,-14.74,61.6,17.687,C138,65.05,L12,0,CC_800x450_N50
402,3770,CC_800x450_N50,L12,27.423000000000002,-14.74,61.6,27.423000000000002,C139,65.05,L12,0,CC_800x450_N50
403,4003,CC_750DIA_N65,L10,-17.902,10.4,54.7,-17.902,C127,58.15,L10,0,CC_750DIA_N65
404,4004,CC_750DIA_N65,L10,18.85,10.4,54.7,18.85,C97,58.15,L10,0,CC_750DIA_N65
405,4006,CC_1000x500_N80,L10,-10.09,-6.2,54.7,-10.09,C123,58.15,L10,0,CC_1000x500_N80
406,4007,CC_1200x400_N80,L10,-22.909966666666666,-9.35,54.7,-22.909966666666666,C118,58.15,L10,0,CC_1200x400_N80
407,4008,CC_1200x400_N80,L10,-22.909966666666666,-0.7,54.7,-22.909966666666666,C103,58.15,L10,0,CC_1200x400_N80
408,4009,CC_800x450_N50,L10,-18.296,-14.739,54.7,-18.296,C134,58.15,L10,0,CC_800x450_N50
409,4010,CC_800x450_N50,L10,-24.085,-14.753,54.7,-24.085,C135,58.15,L10,0,CC_800x450_N50
410,4011,CC_800x450_N50,L10,-10.083,-14.758000000000001,54.7,-10.083,C136,58.15,L10,0,CC_800x450_N50
411,4012,CC_800x450_N50,L10,9.153,-14.74,54.7,9.153,C137,58.15,L10,0,CC_800x450_N50
412,4013,CC_800x450_N50,L10,17.687,-14.74,54.7,17.687,C138,58.15,L10,0,CC_800x450_N50
413,4014,CC_800x450_N50,L10,27.423000000000002,-14.74,54.7,27.423000000000002,C139,58.15,L10,0,CC_800x450_N50
414,4247,CC_750DIA_N65,L8,-17.902,10.4,47.800000000000004,-17.902,C127,51.25,L8,0,CC_750DIA_N65
415,4248,CC_750DIA_N65,L8,18.85,10.4,47.800000000000004,18.85,C97,51.25,L8,0,CC_750DIA_N65
416,4250,CC_1000x500_N80,L8,-10.09,-6.2,47.800000000000004,-10.09,C123,51.25,L8,0,CC_1000x500_N80
417,4251,CC_1200x400_N80,L8,-22.909966666666666,-9.35,47.800000000000004,-22.909966666666666,C118,51.25,L8,0,CC_1200x400_N80
418,4252,CC_1200x400_N80,L8,-22.909966666666666,-0.7,47.800000000000004,-22.909966666666666,C103,51.25,L8,0,CC_1200x400_N80
419,4253,CC_800x450_N50,L8,-18.296,-14.739,47.800000000000004,-18.296,C134,51.25,L8,0,CC_800x450_N50
420,4254,CC_800x450_N50,L8,-24.085,-14.753,47.800000000000004,-24.085,C135,51.25,L8,0,CC_800x450_N50
421,4255,CC_800x450_N50,L8,-10.083,-14.758000000000001,47.800000000000004,-10.083,C136,51.25,L8,0,CC_800x450_N50
422,4256,CC_800x450_N50,L8,9.153,-14.74,47.800000000000004,9.153,C137,51.25,L8,0,CC_800x450_N50
423,4257,CC_800x450_N50,L8,17.687,-14.74,47.800000000000004,17.687,C138,51.25,L8,0,CC_800x450_N50
424,4258,CC_800x450_N50,L8,27.423000000000002,-14.74,47.800000000000004,27.423000000000002,C139,51.25,L8,0,CC_800x450_N50
425,4369,CC_750DIA_N65,L7,-17.902,10.4,44.35,-17.902,C127,47.800000000000004,L7,0,CC_750DIA_N65
426,4370,CC_750DIA_N65,L7,18.85,10.4,44.35,18.85,C97,47.800000000000004,L7,0,CC_750DIA_N65
427,4372,CC_1000x500_N80,L7,-10.09,-6.2,44.35,-10.09,C123,47.800000000000004,L7,0,CC_1000x500_N80
428,4373,CC_1200x400_N80,L7,-22.909966666666666,-9.35,44.35,-22.909966666666666,C118,47.800000000000004,L7,0,CC_1200x400_N80
429,4374,CC_1200x400_N80,L7,-22.909966666666666,-0.7,44.35,-22.909966666666666,C103,47.800000000000004,L7,0,CC_1200x400_N80
430,4375,CC_800x450_N50,L7,-18.296,-14.739,44.35,-18.296,C134,47.800000000000004,L7,0,CC_800x450_N50
431,4376,CC_800x450_N50,L7,-24.085,-14.753,44.35,-24.085,C135,47.800000000000004,L7,0,CC_800x450_N50
432,4377,CC_800x450_N50,L7,-10.083,-14.758000000000001,44.35,-10.083,C136,47.800000000000004,L7,0,CC_800x450_N50
433,4378,CC_800x450_N50,L7,9.153,-14.74,44.35,9.153,C137,47.800000000000004,L7,0,CC_800x450_N50
434,4379,CC_800x450_N50,L7,17.687,-14.74,44.35,17.687,C138,47.800000000000004,L7,0,CC_800x450_N50
435,4380,CC_800x450_N50,L7,27.423000000000002,-14.74,44.35,27.423000000000002,C139,47.800000000000004,L7,0,CC_800x450_N50
436,4381,CC_750DIA_N65,L35 RT,-17.902,10.4,141.5,-17.902,C127,146.65,L35 RT,0,CC_750DIA_N65
437,4382,CC_750DIA_N65,L35 RT,18.85,10.4,141.5,18.85,C97,146.65,L35 RT,0,CC_750DIA_N65
438,4384,CC_1000x500_N80,L35 RT,-10.09,-6.2,141.5,-10.09,C123,146.65,L35 RT,0,CC_1000x500_N80
439,4385,CC_1200x400_N80,L35 RT,-22.909966666666666,-9.35,141.5,-22.909966666666666,C118,146.65,L35 RT,0,CC_1200x400_N80
440,4386,CC_1200x400_N80,L35 RT,-22.909966666666666,-0.7,141.5,-22.909966666666666,C103,146.65,L35 RT,0,CC_1200x400_N80
441,4387,CC_800x450_N50,L35 RT,-18.296,-14.739,141.5,-18.296,C134,146.65,L35 RT,0,CC_800x450_N50
442,4388,CC_800x450_N50,L35 RT,-24.085,-14.753,141.5,-24.085,C135,146.65,L35 RT,0,CC_800x450_N50
443,4389,CC_800x450_N50,L35 RT,-10.083,-14.758000000000001,141.5,-10.083,C136,146.65,L35 RT,0,CC_800x450_N50
444,4390,CC_800x450_N50,L35 RT,9.153,-14.74,141.5,9.153,C137,146.65,L35 RT,0,CC_800x450_N50
445,4391,CC_800x450_N50,L35 RT,17.687,-14.74,141.5,17.687,C138,146.65,L35 RT,0,CC_800x450_N50
446,4392,CC_800x450_N50,L35 RT,27.423000000000002,-14.74,141.5,27.423000000000002,C139,146.65,L35 RT,0,CC_800x450_N50
447,4393,CC_750DIA_N65,L34 RTU,-17.902,10.4,138.8,-17.902,C127,141.5,L34 RTU,0,CC_750DIA_N65
448,4394,CC_750DIA_N65,L34 RTU,18.85,10.4,138.8,18.85,C97,141.5,L34 RTU,0,CC_750DIA_N65
449,4396,CC_1000x500_N80,L34 RTU,-10.09,-6.2,138.8,-10.09,C123,141.5,L34 RTU,0,CC_1000x500_N80
450,4397,CC_1200x400_N80,L34 RTU,-22.909966666666666,-9.35,138.8,-22.909966666666666,C118,141.5,L34 RTU,0,CC_1200x400_N80
451,4398,CC_1200x400_N80,L34 RTU,-22.909966666666666,-0.7,138.8,-22.909966666666666,C103,141.5,L34 RTU,0,CC_1200x400_N80
452,4399,CC_800x450_N50,L34 RTU,-18.296,-14.739,138.8,-18.296,C134,141.5,L34 RTU,0,CC_800x450_N50
453,4400,CC_800x450_N50,L34 RTU,-24.085,-14.753,138.8,-24.085,C135,141.5,L34 RTU,0,CC_800x450_N50
454,4401,CC_800x450_N50,L34 RTU,-10.083,-14.758000000000001,138.8,-10.083,C136,141.5,L34 RTU,0,CC_800x450_N50
455,4402,CC_800x450_N50,L34 RTU,9.153,-14.74,138.8,9.153,C137,141.5,L34 RTU,0,CC_800x450_N50
456,4403,CC_800x450_N50,L34 RTU,17.687,-14.74,138.8,17.687,C138,141.5,L34 RTU,0,CC_800x450_N50
457,4404,CC_800x450_N50,L34 RTU,27.423000000000002,-14.74,138.8,27.423000000000002,C139,141.5,L34 RTU,0,CC_800x450_N50
458,4405,CC_750DIA_N65,L33,-17.902,10.4,134.05,-17.902,C127,138.8,L33,0,CC_750DIA_N65
459,4406,CC_750DIA_N65,L33,18.85,10.4,134.05,18.85,C97,138.8,L33,0,CC_750DIA_N65
460,4408,CC_1000x500_N80,L33,-10.09,-6.2,134.05,-10.09,C123,138.8,L33,0,CC_1000x500_N80
461,4409,CC_1200x400_N80,L33,-22.909966666666666,-9.35,134.05,-22.909966666666666,C118,138.8,L33,0,CC_1200x400_N80
462,4410,CC_1200x400_N80,L33,-22.909966666666666,-0.7,134.05,-22.909966666666666,C103,138.8,L33,0,CC_1200x400_N80
463,4411,CC_800x450_N50,L33,-18.296,-14.739,134.05,-18.296,C134,138.8,L33,0,CC_800x450_N50
464,4412,CC_800x450_N50,L33,-24.085,-14.753,134.05,-24.085,C135,138.8,L33,0,CC_800x450_N50
465,4413,CC_800x450_N50,L33,-10.083,-14.758000000000001,134.05,-10.083,C136,138.8,L33,0,CC_800x450_N50
466,4414,CC_800x450_N50,L33,9.153,-14.74,134.05,9.153,C137,138.8,L33,0,CC_800x450_N50
467,4415,CC_800x450_N50,L33,17.687,-14.74,134.05,17.687,C138,138.8,L33,0,CC_800x450_N50
468,4416,CC_800x450_N50,L33,27.423000000000002,-14.74,134.05,27.423000000000002,C139,138.8,L33,0,CC_800x450_N50
469,4545,CC_750DIA_N65,L31,-17.902,10.4,127.15,-17.902,C127,130.6,L31,0,CC_750DIA_N65
470,4546,CC_750DIA_N65,L31,18.85,10.4,127.15,18.85,C97,130.6,L31,0,CC_750DIA_N65
471,4548,CC_1000x500_N80,L31,-10.09,-6.2,127.15,-10.09,C123,130.6,L31,0,CC_1000x500_N80
472,4549,CC_1200x400_N80,L31,-22.909966666666666,-9.35,127.15,-22.909966666666666,C118,130.6,L31,0,CC_1200x400_N80
473,4550,CC_1200x400_N80,L31,-22.909966666666666,-0.7,127.15,-22.909966666666666,C103,130.6,L31,0,CC_1200x400_N80
474,4551,CC_800x450_N50,L31,-18.296,-14.739,127.15,-18.296,C134,130.6,L31,0,CC_800x450_N50
475,4552,CC_800x450_N50,L31,-24.085,-14.753,127.15,-24.085,C135,130.6,L31,0,CC_800x450_N50
476,4553,CC_800x450_N50,L31,-10.083,-14.758000000000001,127.15,-10.083,C136,130.6,L31,0,CC_800x450_N50
477,4554,CC_800x450_N50,L31,9.153,-14.74,127.15,9.153,C137,130.6,L31,0,CC_800x450_N50
478,4555,CC_800x450_N50,L31,17.687,-14.74,127.15,17.687,C138,130.6,L31,0,CC_800x450_N50
479,4556,CC_800x450_N50,L31,27.423000000000002,-14.74,127.15,27.423000000000002,C139,130.6,L31,0,CC_800x450_N50
480,4667,CC_750DIA_N65,L29,-17.902,10.4,120.25,-17.902,C127,123.7,L29,0,CC_750DIA_N65
481,4668,CC_750DIA_N65,L29,18.85,10.4,120.25,18.85,C97,123.7,L29,0,CC_750DIA_N65
482,4670,CC_1000x500_N80,L29,-10.09,-6.2,120.25,-10.09,C123,123.7,L29,0,CC_1000x500_N80
483,4671,CC_1200x400_N80,L29,-22.909966666666666,-9.35,120.25,-22.909966666666666,C118,123.7,L29,0,CC_1200x400_N80
484,4672,CC_1200x400_N80,L29,-22.909966666666666,-0.7,120.25,-22.909966666666666,C103,123.7,L29,0,CC_1200x400_N80
485,4673,CC_800x450_N50,L29,-18.296,-14.739,120.25,-18.296,C134,123.7,L29,0,CC_800x450_N50
486,4674,CC_800x450_N50,L29,-24.085,-14.753,120.25,-24.085,C135,123.7,L29,0,CC_800x450_N50
487,4675,CC_800x450_N50,L29,-10.083,-14.758000000000001,120.25,-10.083,C136,123.7,L29,0,CC_800x450_N50
488,4676,CC_800x450_N50,L29,9.153,-14.74,120.25,9.153,C137,123.7,L29,0,CC_800x450_N50
489,4677,CC_800x450_N50,L29,17.687,-14.74,120.25,17.687,C138,123.7,L29,0,CC_800x450_N50
490,4678,CC_800x450_N50,L29,27.423000000000002,-14.74,120.25,27.423000000000002,C139,123.7,L29,0,CC_800x450_N50
491,4789,CC_750DIA_N65,L27,-17.902,10.4,113.35000000000001,-17.902,C127,116.8,L27,0,CC_750DIA_N65
492,4790,CC_750DIA_N65,L27,18.85,10.4,113.35000000000001,18.85,C97,116.8,L27,0,CC_750DIA_N65
493,4792,CC_1000x500_N80,L27,-10.09,-6.2,113.35000000000001,-10.09,C123,116.8,L27,0,CC_1000x500_N80
494,4793,CC_1200x400_N80,L27,-22.909966666666666,-9.35,113.35000000000001,-22.909966666666666,C118,116.8,L27,0,CC_1200x400_N80
495,4794,CC_1200x400_N80,L27,-22.909966666666666,-0.7,113.35000000000001,-22.909966666666666,C103,116.8,L27,0,CC_1200x400_N80
496,4795,CC_800x450_N50,L27,-18.296,-14.739,113.35000000000001,-18.296,C134,116.8,L27,0,CC_800x450_N50
497,4796,CC_800x450_N50,L27,-24.085,-14.753,113.35000000000001,-24.085,C135,116.8,L27,0,CC_800x450_N50
498,4797,CC_800x450_N50,L27,-10.083,-14.758000000000001,113.35000000000001,-10.083,C136,116.8,L27,0,CC_800x450_N50
499,4798,CC_800x450_N50,L27,9.153,-14.74,113.35000000000001,9.153,C137,116.8,L27,0,CC_800x450_N50
